Country,NUTS CODE 2016,merged regions_code,capital region,NUTS NAME,Year,Year z-score,value,2019 vs 2016,2016 vs 2013,2013 vs 2010
Poland,PL82,,other,PL82 - Podkarpackie,2013,RCI 2013 z-scores,-0.74,-0.017527431530497,0.093525761,-0.091512512
Poland,PL82,,other,PL82 - Podkarpackie,2010,RCI 2010 z-scores,-0.65,-0.017527431530497,0.093525761,-0.091512512
Poland,PL84,,other,PL84 - Podlaskie,2019,RCI 2019 z-scores,-0.68,0.012187124643057,0.036727549,0.094193162
Poland,PL84,,other,PL84 - Podlaskie,2016,RCI 2016 z-scores,-0.69,0.012187124643057,0.036727549,0.094193162
Poland,PL84,,other,PL84 - Podlaskie,2013,RCI 2013 z-scores,-0.73,0.012187124643057,0.036727549,0.094193162
Poland,PL84,,other,PL84 - Podlaskie,2010,RCI 2010 z-scores,-0.82,0.012187124643057,0.036727549,0.094193162
Poland,PL90,OLD NUTS classification,capital region,PL90 - Warszawski stołeczny and Mazowiecki regionalny,2019,RCI 2019 z-scores,-0.08,0.055638175901442,0.051955980814962,-0.109415809465635
Poland,PL90,OLD NUTS classification,capital region,PL90 - Warszawski stołeczny and Mazowiecki regionalny,2016,RCI 2016 z-scores,-0.13,0.055638175901442,0.051955980814962,-0.109415809465635
Poland,PL90,OLD NUTS classification,capital region,PL90 - Warszawski stołeczny and Mazowiecki regionalny,2013,RCI 2013 z-scores,-0.18,0.055638175901442,0.051955980814962,-0.109415809465635
Poland,PL90,OLD NUTS classification,capital region,PL90 - Warszawski stołeczny and Mazowiecki regionalny,2010,RCI 2010 z-scores,-0.07,0.055638175901442,0.051955980814962,-0.109415809465635
Portugal,PT,,other,PT - Portugal,2019,RCI 2019 z-scores,-0.44,0.032160273748356,-0.084612456,0.050152683
Portugal,PT,,other,PT - Portugal,2016,RCI 2016 z-scores,-0.47,0.032160273748356,-0.084612456,0.050152683
Portugal,PT,,other,PT - Portugal,2013,RCI 2013 z-scores,-0.39,0.032160273748356,-0.084612456,0.050152683
Portugal,PT,,other,PT - Portugal,2010,RCI 2010 z-scores,-0.44,0.032160273748356,-0.084612456,0.050152683
Portugal,PT11,,other,PT11 - Norte,2019,RCI 2019 z-scores,-0.58,0.062451507972913,-0.145236631,-0.00901744
Portugal,PT11,,other,PT11 - Norte,2016,RCI 2016 z-scores,-0.65,0.062451507972913,-0.145236631,-0.00901744
Portugal,PT11,,other,PT11 - Norte,2013,RCI 2013 z-scores,-0.5,0.062451507972913,-0.145236631,-0.00901744
Portugal,PT11,,other,PT11 - Norte,2010,RCI 2010 z-scores,-0.49,0.062451507972913,-0.145236631,-0.00901744
Portugal,PT15,,other,PT15 - Algarve,2019,RCI 2019 z-scores,-0.78,-0.146604625872706,-0.028439632,0.302994209
Portugal,PT15,,other,PT15 - Algarve,2016,RCI 2016 z-scores,-0.63,-0.146604625872706,-0.028439632,0.302994209
Portugal,PT15,,other,PT15 - Algarve,2013,RCI 2013 z-scores,-0.6,-0.146604625872706,-0.028439632,0.302994209
Portugal,PT15,,other,PT15 - Algarve,2010,RCI 2010 z-scores,-0.91,-0.146604625872706,-0.028439632,0.302994209
Portugal,PT16,,other,PT16 - Centro,2019,RCI 2019 z-scores,-0.53,0.016180247671633,-0.058691412,-0.053190109
Portugal,PT16,,other,PT16 - Centro,2016,RCI 2016 z-scores,-0.54,0.016180247671633,-0.058691412,-0.053190109
Portugal,PT16,,other,PT16 - Centro,2013,RCI 2013 z-scores,-0.48,0.016180247671633,-0.058691412,-0.053190109
Portugal,PT16,,other,PT16 - Centro,2010,RCI 2010 z-scores,-0.43,0.016180247671633,-0.058691412,-0.053190109
Portugal,PT17,,capital region,PT17 - Área Metr. de Lisboa,2019,RCI 2019 z-scores,0.09,0.108200872631619,-0.038948035,0.068623372
Portugal,PT17,,capital region,PT17 - Área Metr. de Lisboa,2016,RCI 2016 z-scores,-0.02,0.108200872631619,-0.038948035,0.068623372
Portugal,PT17,,capital region,PT17 - Área Metr. de Lisboa,2013,RCI 2013 z-scores,0.02,0.108200872631619,-0.038948035,0.068623372
Portugal,PT17,,capital region,PT17 - Área Metr. de Lisboa,2010,RCI 2010 z-scores,-0.05,0.108200872631619,-0.038948035,0.068623372
Portugal,PT18,,other,PT18 - Alentejo,2019,RCI 2019 z-scores,-0.79,-0.102553542517141,-0.054577868,0.120597739
Portugal,PT18,,other,PT18 - Alentejo,2016,RCI 2016 z-scores,-0.69,-0.102553542517141,-0.054577868,0.120597739
Portugal,PT18,,other,PT18 - Alentejo,2013,RCI 2013 z-scores,-0.64,-0.102553542517141,-0.054577868,0.120597739
Portugal,PT18,,other,PT18 - Alentejo,2010,RCI 2010 z-scores,-0.76,-0.102553542517141,-0.054577868,0.120597739
Portugal,PT20,,other,PT20 - Região Autónoma dos Açores,2019,RCI 2019 z-scores,-1.31,-0.265741197388029,-0.183803464,0.62683791
Portugal,PT20,,other,PT20 - Região Autónoma dos Açores,2016,RCI 2016 z-scores,-1.04,-0.265741197388029,-0.183803464,0.62683791
Portugal,PT20,,other,PT20 - Região Autónoma dos Açores,2013,RCI 2013 z-scores,-0.86,-0.265741197388029,-0.183803464,0.62683791
Portugal,PT20,,other,PT20 - Região Autónoma dos Açores,2010,RCI 2010 z-scores,-1.49,-0.265741197388029,-0.183803464,0.62683791
Portugal,PT30,,other,PT30 - Região Autónoma da Madeira,2019,RCI 2019 z-scores,-1,-0.186412727197246,-0.085823879,0.474407864
Portugal,PT30,,other,PT30 - Região Autónoma da Madeira,2016,RCI 2016 z-scores,-0.81,-0.186412727197246,-0.085823879,0.474407864
Portugal,PT30,,other,PT30 - Região Autónoma da Madeira,2013,RCI 2013 z-scores,-0.73,-0.186412727197246,-0.085823879,0.474407864
Portugal,PT30,,other,PT30 - Região Autónoma da Madeira,2010,RCI 2010 z-scores,-1.2,-0.186412727197246,-0.085823879,0.474407864
Romania,RO,,other,RO - Romania,2019,RCI 2019 z-scores,-1.13,0.0599832940308,0.041647559,-0.06143493
Romania,RO,,other,RO - Romania,2016,RCI 2016 z-scores,-1.19,0.0599832940308,0.041647559,-0.06143493
Romania,RO,,other,RO - Romania,2013,RCI 2013 z-scores,-1.23,0.0599832940308,0.041647559,-0.06143493
Romania,RO,,other,RO - Romania,2010,RCI 2010 z-scores,-1.17,0.0599832940308,0.041647559,-0.06143493
Romania,RO11,,other,RO11 - Nord-Vest,2019,RCI 2019 z-scores,-1.14,0.03584917005553,0.052897343,-0.079908129
Romania,RO11,,other,RO11 - Nord-Vest,2016,RCI 2016 z-scores,-1.17,0.03584917005553,0.052897343,-0.079908129
Romania,RO11,,other,RO11 - Nord-Vest,2013,RCI 2013 z-scores,-1.23,0.03584917005553,0.052897343,-0.079908129
Romania,RO11,,other,RO11 - Nord-Vest,2010,RCI 2010 z-scores,-1.15,0.03584917005553,0.052897343,-0.079908129
Romania,RO12,,other,RO12 - Centru,2019,RCI 2019 z-scores,-1.25,0.02125283437858,0.088734477,-0.068512433
Romania,RO12,,other,RO12 - Centru,2016,RCI 2016 z-scores,-1.27,0.02125283437858,0.088734477,-0.068512433
Romania,RO12,,other,RO12 - Centru,2013,RCI 2013 z-scores,-1.36,0.02125283437858,0.088734477,-0.068512433
Romania,RO12,,other,RO12 - Centru,2010,RCI 2010 z-scores,-1.29,0.02125283437858,0.088734477,-0.068512433
Romania,RO21,,other,RO21 - Nord-Est,2019,RCI 2019 z-scores,-1.36,-0.03928041734827,-0.004797796,-0.058969823
Romania,RO21,,other,RO21 - Nord-Est,2016,RCI 2016 z-scores,-1.32,-0.03928041734827,-0.004797796,-0.058969823
Romania,RO21,,other,RO21 - Nord-Est,2013,RCI 2013 z-scores,-1.32,-0.03928041734827,-0.004797796,-0.058969823
Romania,RO21,,other,RO21 - Nord-Est,2010,RCI 2010 z-scores,-1.26,-0.03928041734827,-0.004797796,-0.058969823
Romania,RO22,,other,RO22 - Sud-Est,2019,RCI 2019 z-scores,-1.46,0.0312418800132,-0.014696031,-0.094221495
Romania,RO22,,other,RO22 - Sud-Est,2016,RCI 2016 z-scores,-1.49,0.0312418800132,-0.014696031,-0.094221495
Romania,RO22,,other,RO22 - Sud-Est,2013,RCI 2013 z-scores,-1.48,0.0312418800132,-0.014696031,-0.094221495
Romania,RO22,,other,RO22 - Sud-Est,2010,RCI 2010 z-scores,-1.38,0.0312418800132,-0.014696031,-0.094221495
Romania,RO31,,other,RO31 - Sud - Muntenia,2019,RCI 2019 z-scores,-1.19,0.154890185355549,-0.005723031,-0.139096927
Romania,RO31,,other,RO31 - Sud - Muntenia,2016,RCI 2016 z-scores,-1.34,0.154890185355549,-0.005723031,-0.139096927
Romania,RO31,,other,RO31 - Sud - Muntenia,2013,RCI 2013 z-scores,-1.34,0.154890185355549,-0.005723031,-0.139096927
Romania,RO31,,other,RO31 - Sud - Muntenia,2010,RCI 2010 z-scores,-1.2,0.154890185355549,-0.005723031,-0.139096927
Romania,RO32,,capital region,RO32 - Bucureşti - Ilfov,2019,RCI 2019 z-scores,-0.1,0.161726967679673,0.043446082,0.029934576
Romania,RO32,,capital region,RO32 - Bucureşti - Ilfov,2016,RCI 2016 z-scores,-0.27,0.161726967679673,0.043446082,0.029934576
Romania,RO32,,capital region,RO32 - Bucureşti - Ilfov,2013,RCI 2013 z-scores,-0.31,0.161726967679673,0.043446082,0.029934576
Romania,RO32,,capital region,RO32 - Bucureşti - Ilfov,2010,RCI 2010 z-scores,-0.34,0.161726967679673,0.043446082,0.029934576
Romania,RO41,,other,RO41 - Sud-Vest Oltenia,2019,RCI 2019 z-scores,-1.32,0.02312346876363,0.015259482,0.008513788
Romania,RO41,,other,RO41 - Sud-Vest Oltenia,2016,RCI 2016 z-scores,-1.35,0.02312346876363,0.015259482,0.008513788
Romania,RO41,,other,RO41 - Sud-Vest Oltenia,2013,RCI 2013 z-scores,-1.36,0.02312346876363,0.015259482,0.008513788
Romania,RO41,,other,RO41 - Sud-Vest Oltenia,2010,RCI 2010 z-scores,-1.37,0.02312346876363,0.015259482,0.008513788
Romania,RO42,,other,RO42 - Vest,2019,RCI 2019 z-scores,-1.04,0.09421643082671,0.114820465,-0.061172271
Romania,RO42,,other,RO42 - Vest,2016,RCI 2016 z-scores,-1.14,0.09421643082671,0.114820465,-0.061172271
Romania,RO42,,other,RO42 - Vest,2013,RCI 2013 z-scores,-1.25,0.09421643082671,0.114820465,-0.061172271
Romania,RO42,,other,RO42 - Vest,2010,RCI 2010 z-scores,-1.19,0.09421643082671,0.114820465,-0.061172271
Sweden,SE,,other,SE - Sweden,2019,RCI 2019 z-scores,0.58,-0.095874713885531,0.080418797,0.042042915
Sweden,SE,,other,SE - Sweden,2016,RCI 2016 z-scores,0.67,-0.095874713885531,0.080418797,0.042042915
Sweden,SE,,other,SE - Sweden,2013,RCI 2013 z-scores,0.59,-0.095874713885531,0.080418797,0.042042915
Sweden,SE,,other,SE - Sweden,2010,RCI 2010 z-scores,0.55,-0.095874713885531,0.080418797,0.042042915
Sweden,SE11,,capital region,SE11 - Stockholm,2019,RCI 2019 z-scores,1.08,-0.05726969999167,-0.011394851,0.06821941
Sweden,SE11,,capital region,SE11 - Stockholm,2016,RCI 2016 z-scores,1.14,-0.05726969999167,-0.011394851,0.06821941
Sweden,SE11,,capital region,SE11 - Stockholm,2013,RCI 2013 z-scores,1.15,-0.05726969999167,-0.011394851,0.06821941
Sweden,SE11,,capital region,SE11 - Stockholm,2010,RCI 2010 z-scores,1.08,-0.05726969999167,-0.011394851,0.06821941
Sweden,SE12,,other,SE12 - Östra Mellansverige,2019,RCI 2019 z-scores,0.59,-0.058232521570281,0.129374827,0.000639819
Sweden,SE12,,other,SE12 - Östra Mellansverige,2016,RCI 2016 z-scores,0.64,-0.058232521570281,0.129374827,0.000639819
Sweden,SE12,,other,SE12 - Östra Mellansverige,2013,RCI 2013 z-scores,0.52,-0.058232521570281,0.129374827,0.000639819
Sweden,SE12,,other,SE12 - Östra Mellansverige,2010,RCI 2010 z-scores,0.51,-0.058232521570281,0.129374827,0.000639819
Sweden,SE21,,other,SE21 - Småland med öarna,2019,RCI 2019 z-scores,0.21,-0.142157587276982,0.1726334,-0.025467617
Sweden,SE21,,other,SE21 - Småland med öarna,2016,RCI 2016 z-scores,0.36,-0.142157587276982,0.1726334,-0.025467617
Sweden,SE21,,other,SE21 - Småland med öarna,2013,RCI 2013 z-scores,0.18,-0.142157587276982,0.1726334,-0.025467617
Sweden,SE21,,other,SE21 - Småland med öarna,2010,RCI 2010 z-scores,0.21,-0.142157587276982,0.1726334,-0.025467617
Sweden,SE22,,other,SE22 - Sydsverige,2019,RCI 2019 z-scores,0.67,-0.02955274243418,-0.024675847,0.134195695
Sweden,SE22,,other,SE22 - Sydsverige,2016,RCI 2016 z-scores,0.7,-0.02955274243418,-0.024675847,0.134195695
Sweden,SE22,,other,SE22 - Sydsverige,2013,RCI 2013 z-scores,0.73,-0.02955274243418,-0.024675847,0.134195695
Sweden,SE22,,other,SE22 - Sydsverige,2010,RCI 2010 z-scores,0.59,-0.02955274243418,-0.024675847,0.134195695
Sweden,SE23,,other,SE23 - Västsverige,2019,RCI 2019 z-scores,0.58,-0.0816923708647,0.074067547,-0.041900241
Sweden,SE23,,other,SE23 - Västsverige,2016,RCI 2016 z-scores,0.66,-0.0816923708647,0.074067547,-0.041900241
Sweden,SE23,,other,SE23 - Västsverige,2013,RCI 2013 z-scores,0.59,-0.0816923708647,0.074067547,-0.041900241
Sweden,SE23,,other,SE23 - Västsverige,2010,RCI 2010 z-scores,0.63,-0.0816923708647,0.074067547,-0.041900241
Sweden,SE31,,other,SE31 - Norra Mellansverige,2019,RCI 2019 z-scores,0.06,-0.142804678968522,0.122932055,0.027700794
Sweden,SE31,,other,SE31 - Norra Mellansverige,2016,RCI 2016 z-scores,0.2,-0.142804678968522,0.122932055,0.027700794
Sweden,SE31,,other,SE31 - Norra Mellansverige,2013,RCI 2013 z-scores,0.08,-0.142804678968522,0.122932055,0.027700794
Sweden,SE31,,other,SE31 - Norra Mellansverige,2010,RCI 2010 z-scores,0.05,-0.142804678968522,0.122932055,0.027700794
Sweden,SE32,,other,SE32 - Mellersta Norrland,2019,RCI 2019 z-scores,-0.06,-0.350175699164408,0.186174935,0.131315563
Sweden,SE32,,other,SE32 - Mellersta Norrland,2016,RCI 2016 z-scores,0.29,-0.350175699164408,0.186174935,0.131315563
Sweden,SE32,,other,SE32 - Mellersta Norrland,2013,RCI 2013 z-scores,0.11,-0.350175699164408,0.186174935,0.131315563
Sweden,SE32,,other,SE32 - Mellersta Norrland,2010,RCI 2010 z-scores,-0.02,-0.350175699164408,0.186174935,0.131315563
Sweden,SE33,,other,SE33 - Övre Norrland,2019,RCI 2019 z-scores,0,-0.34127876160405,0.167261216,0.095141601
Sweden,SE33,,other,SE33 - Övre Norrland,2016,RCI 2016 z-scores,0.34,-0.34127876160405,0.167261216,0.095141601
Sweden,SE33,,other,SE33 - Övre Norrland,2013,RCI 2013 z-scores,0.18,-0.34127876160405,0.167261216,0.095141601
Sweden,SE33,,other,SE33 - Övre Norrland,2010,RCI 2010 z-scores,0.08,-0.34127876160405,0.167261216,0.095141601
Slovenia,SI,,other,SI - Slovenia,2019,RCI 2019 z-scores,0.03,0.071931525102708,0.016332417,-0.173614782
Slovenia,SI,,other,SI - Slovenia,2016,RCI 2016 z-scores,-0.04,0.071931525102708,0.016332417,-0.173614782
Slovenia,SI,,other,SI - Slovenia,2013,RCI 2013 z-scores,-0.06,0.071931525102708,0.016332417,-0.173614782
Slovenia,SI,,other,SI - Slovenia,2010,RCI 2010 z-scores,0.12,0.071931525102708,0.016332417,-0.173614782
Slovenia,SI03,,other,SI03 - Vzhodna Slovenija,2019,RCI 2019 z-scores,-0.14,0.085802056670683,-0.011768741,-0.214834337
Slovenia,SI03,,other,SI03 - Vzhodna Slovenija,2016,RCI 2016 z-scores,-0.22,0.085802056670683,-0.011768741,-0.214834337
Slovenia,SI03,,other,SI03 - Vzhodna Slovenija,2013,RCI 2013 z-scores,-0.21,0.085802056670683,-0.011768741,-0.214834337
Slovenia,SI03,,other,SI03 - Vzhodna Slovenija,2010,RCI 2010 z-scores,0,0.085802056670683,-0.011768741,-0.214834337
Slovenia,SI04,,capital region,SI04 - Zahodna Slovenija,2019,RCI 2019 z-scores,0.22,0.053597198822951,0.048119355,-0.129695907
Slovenia,SI04,,capital region,SI04 - Zahodna Slovenija,2016,RCI 2016 z-scores,0.17,0.053597198822951,0.048119355,-0.129695907
Slovenia,SI04,,capital region,SI04 - Zahodna Slovenija,2013,RCI 2013 z-scores,0.12,0.053597198822951,0.048119355,-0.129695907
Slovenia,SI04,,capital region,SI04 - Zahodna Slovenija,2010,RCI 2010 z-scores,0.25,0.053597198822951,0.048119355,-0.129695907
Slovakia,SK,,other,SK - Slovakia,2019,RCI 2019 z-scores,-0.42,0.165404766103987,0.002558038,-0.090795257
Slovakia,SK,,other,SK - Slovakia,2016,RCI 2016 z-scores,-0.59,0.165404766103987,0.002558038,-0.090795257
Slovakia,SK,,other,SK - Slovakia,2013,RCI 2013 z-scores,-0.59,0.165404766103987,0.002558038,-0.090795257
Slovakia,SK,,other,SK - Slovakia,2010,RCI 2010 z-scores,-0.5,0.165404766103987,0.002558038,-0.090795257
Slovakia,SK01,,capital region,SK01 - Bratislavský kraj,2019,RCI 2019 z-scores,0.43,0.158622036065259,-0.102310127,0.012698498
Slovakia,SK01,,capital region,SK01 - Bratislavský kraj,2016,RCI 2016 z-scores,0.28,0.158622036065259,-0.102310127,0.012698498
Slovakia,SK01,,capital region,SK01 - Bratislavský kraj,2013,RCI 2013 z-scores,0.38,0.158622036065259,-0.102310127,0.012698498
Slovakia,SK01,,capital region,SK01 - Bratislavský kraj,2010,RCI 2010 z-scores,0.37,0.158622036065259,-0.102310127,0.012698498
Slovakia,SK02,,other,SK02 - Západné Slovensko,2019,RCI 2019 z-scores,-0.38,0.201775163170759,-0.017146435,-0.201085209
Slovakia,SK02,,other,SK02 - Západné Slovensko,2016,RCI 2016 z-scores,-0.58,0.201775163170759,-0.017146435,-0.201085209
Slovakia,SK02,,other,SK02 - Západné Slovensko,2013,RCI 2013 z-scores,-0.56,0.201775163170759,-0.017146435,-0.201085209
Slovakia,SK02,,other,SK02 - Západné Slovensko,2010,RCI 2010 z-scores,-0.36,0.201775163170759,-0.017146435,-0.201085209
Slovakia,SK03,,other,SK03 - Stredné Slovensko,2019,RCI 2019 z-scores,-0.53,0.157043178307,0.05865066,-0.048503921
Slovakia,SK03,,other,SK03 - Stredné Slovensko,2016,RCI 2016 z-scores,-0.69,0.157043178307,0.05865066,-0.048503921
Slovakia,SK03,,other,SK03 - Stredné Slovensko,2013,RCI 2013 z-scores,-0.75,0.157043178307,0.05865066,-0.048503921
Slovakia,SK03,,other,SK03 - Stredné Slovensko,2010,RCI 2010 z-scores,-0.7,0.157043178307,0.05865066,-0.048503921
Slovakia,SK04,,other,SK04 - Východné Slovensko,2019,RCI 2019 z-scores,-0.72,0.124748254747111,0.02488822,-0.042207367
Slovakia,SK04,,other,SK04 - Východné Slovensko,2016,RCI 2016 z-scores,-0.85,0.124748254747111,0.02488822,-0.042207367
Slovakia,SK04,,other,SK04 - Východné Slovensko,2013,RCI 2013 z-scores,-0.87,0.124748254747111,0.02488822,-0.042207367
Slovakia,SK04,,other,SK04 - Východné Slovensko,2010,RCI 2010 z-scores,-0.83,0.124748254747111,0.02488822,-0.042207367
United Kingdom,UK,,other,UK - United Kingdom,2019,RCI 2019 z-scores,0.59,-0.013510936735188,0.018223608,0.095756632
United Kingdom,UK,,other,UK - United Kingdom,2016,RCI 2016 z-scores,0.6,-0.013510936735188,0.018223608,0.095756632
United Kingdom,UK,,other,UK - United Kingdom,2013,RCI 2013 z-scores,0.58,-0.013510936735188,0.018223608,0.095756632
United Kingdom,UK,,other,UK - United Kingdom,2010,RCI 2010 z-scores,0.49,-0.013510936735188,0.018223608,0.095756632
United Kingdom,UK00,UK00,capital region,UK00 - London and its commuting area,2019,RCI 2019 z-scores,1.06,-0.15794712860714,0.021677257,0.264101451
United Kingdom,UK00,UK00,capital region,UK00 - London and its commuting area,2016,RCI 2016 z-scores,1.21,-0.15794712860714,0.021677257,0.264101451
United Kingdom,UK00,UK00,capital region,UK00 - London and its commuting area,2013,RCI 2013 z-scores,1.19,-0.15794712860714,0.021677257,0.264101451
United Kingdom,UK00,UK00,capital region,UK00 - London and its commuting area,2010,RCI 2010 z-scores,0.93,-0.15794712860714,0.021677257,0.264101451
United Kingdom,UKC1,,other,UKC1 - Tees Valley and Durham,2019,RCI 2019 z-scores,0.14,0.096596761887779,-0.069449103,0.09937676
United Kingdom,UKC1,,other,UKC1 - Tees Valley and Durham,2016,RCI 2016 z-scores,0.05,0.096596761887779,-0.069449103,0.09937676
United Kingdom,UKC1,,other,UKC1 - Tees Valley and Durham,2013,RCI 2013 z-scores,0.11,0.096596761887779,-0.069449103,0.09937676
United Kingdom,UKC1,,other,UKC1 - Tees Valley and Durham,2010,RCI 2010 z-scores,0.02,0.096596761887779,-0.069449103,0.09937676
United Kingdom,UKC2,,other,UKC2 - Northumberland and Tyne and Wear,2019,RCI 2019 z-scores,0.24,0.09514684163193,-0.005756835,0.008767299
United Kingdom,UKC2,,other,UKC2 - Northumberland and Tyne and Wear,2016,RCI 2016 z-scores,0.14,0.09514684163193,-0.005756835,0.008767299
United Kingdom,UKC2,,other,UKC2 - Northumberland and Tyne and Wear,2013,RCI 2013 z-scores,0.15,0.09514684163193,-0.005756835,0.008767299
United Kingdom,UKC2,,other,UKC2 - Northumberland and Tyne and Wear,2010,RCI 2010 z-scores,0.14,0.09514684163193,-0.005756835,0.008767299
United Kingdom,UKD1,,other,UKD1 - Cumbria,2019,RCI 2019 z-scores,0.18,-0.029269738724283,0.264781685,0.035266111
United Kingdom,UKD1,,other,UKD1 - Cumbria,2016,RCI 2016 z-scores,0.21,-0.029269738724283,0.264781685,0.035266111
United Kingdom,UKD1,,other,UKD1 - Cumbria,2013,RCI 2013 z-scores,-0.06,-0.029269738724283,0.264781685,0.035266111
United Kingdom,UKD1,,other,UKD1 - Cumbria,2010,RCI 2010 z-scores,-0.09,-0.029269738724283,0.264781685,0.035266111
United Kingdom,UKD3,,other,UKD3 - Greater Manchester,2019,RCI 2019 z-scores,0.55,0.011178590978493,0.005048546,0.100483608
United Kingdom,UKD3,,other,UKD3 - Greater Manchester,2016,RCI 2016 z-scores,0.54,0.011178590978493,0.005048546,0.100483608
United Kingdom,UKD3,,other,UKD3 - Greater Manchester,2013,RCI 2013 z-scores,0.53,0.011178590978493,0.005048546,0.100483608
United Kingdom,UKD3,,other,UKD3 - Greater Manchester,2010,RCI 2010 z-scores,0.43,0.011178590978493,0.005048546,0.100483608
United Kingdom,UKD4,,other,UKD4 - Lancashire,2019,RCI 2019 z-scores,0.39,0.057320219535047,-0.080329365,0.139528641
United Kingdom,UKD4,,other,UKD4 - Lancashire,2016,RCI 2016 z-scores,0.33,0.057320219535047,-0.080329365,0.139528641
United Kingdom,UKD4,,other,UKD4 - Lancashire,2013,RCI 2013 z-scores,0.41,0.057320219535047,-0.080329365,0.139528641
United Kingdom,UKD4,,other,UKD4 - Lancashire,2010,RCI 2010 z-scores,0.27,0.057320219535047,-0.080329365,0.139528641
United Kingdom,UKD6,,other,UKD6 - Cheshire,2019,RCI 2019 z-scores,0.77,-0.041441616851741,0.412791281,-0.153763124
United Kingdom,UKD6,,other,UKD6 - Cheshire,2016,RCI 2016 z-scores,0.81,-0.041441616851741,0.412791281,-0.153763124
United Kingdom,UKD6,,other,UKD6 - Cheshire,2013,RCI 2013 z-scores,0.4,-0.041441616851741,0.412791281,-0.153763124
United Kingdom,UKD6,,other,UKD6 - Cheshire,2010,RCI 2010 z-scores,0.55,-0.041441616851741,0.412791281,-0.153763124
United Kingdom,UKD7,,other,UKD7 - Merseyside,2019,RCI 2019 z-scores,0.39,0.020421286915524,0.264150938,-0.12507064
United Kingdom,UKD7,,other,UKD7 - Merseyside,2016,RCI 2016 z-scores,0.37,0.020421286915524,0.264150938,-0.12507064
United Kingdom,UKD7,,other,UKD7 - Merseyside,2013,RCI 2013 z-scores,0.11,0.020421286915524,0.264150938,-0.12507064
United Kingdom,UKD7,,other,UKD7 - Merseyside,2010,RCI 2010 z-scores,0.23,0.020421286915524,0.264150938,-0.12507064
United Kingdom,UKE1,,other,UKE1 - East Yorkshire and Northern Lincolnshire,2019,RCI 2019 z-scores,0.19,0.121695288387527,-0.047349532,0.078633894
United Kingdom,UKE1,,other,UKE1 - East Yorkshire and Northern Lincolnshire,2016,RCI 2016 z-scores,0.07,0.121695288387527,-0.047349532,0.078633894
United Kingdom,UKE1,,other,UKE1 - East Yorkshire and Northern Lincolnshire,2013,RCI 2013 z-scores,0.11,0.121695288387527,-0.047349532,0.078633894
United Kingdom,UKE1,,other,UKE1 - East Yorkshire and Northern Lincolnshire,2010,RCI 2010 z-scores,0.04,0.121695288387527,-0.047349532,0.078633894
United Kingdom,UKE2,,other,UKE2 - North Yorkshire,2019,RCI 2019 z-scores,0.57,-0.026621987029183,0.088178547,0.033225153
United Kingdom,UKE2,,other,UKE2 - North Yorkshire,2016,RCI 2016 z-scores,0.6,-0.026621987029183,0.088178547,0.033225153
United Kingdom,UKE2,,other,UKE2 - North Yorkshire,2013,RCI 2013 z-scores,0.51,-0.026621987029183,0.088178547,0.033225153
United Kingdom,UKE2,,other,UKE2 - North Yorkshire,2010,RCI 2010 z-scores,0.48,-0.026621987029183,0.088178547,0.033225153
United Kingdom,UKE3,,other,UKE3 - South Yorkshire,2019,RCI 2019 z-scores,0.38,0.06334937087633,-0.021255551,0.123863801
United Kingdom,UKE3,,other,UKE3 - South Yorkshire,2016,RCI 2016 z-scores,0.32,0.06334937087633,-0.021255551,0.123863801
United Kingdom,UKE3,,other,UKE3 - South Yorkshire,2013,RCI 2013 z-scores,0.34,0.06334937087633,-0.021255551,0.123863801
United Kingdom,UKE3,,other,UKE3 - South Yorkshire,2010,RCI 2010 z-scores,0.22,0.06334937087633,-0.021255551,0.123863801
United Kingdom,UKE4,,other,UKE4 - West Yorkshire,2019,RCI 2019 z-scores,0.43,-0.027993749396303,0.016181035,0.075597732
United Kingdom,UKE4,,other,UKE4 - West Yorkshire,2016,RCI 2016 z-scores,0.46,-0.027993749396303,0.016181035,0.075597732
United Kingdom,UKE4,,other,UKE4 - West Yorkshire,2013,RCI 2013 z-scores,0.44,-0.027993749396303,0.016181035,0.075597732
United Kingdom,UKE4,,other,UKE4 - West Yorkshire,2010,RCI 2010 z-scores,0.37,-0.027993749396303,0.016181035,0.075597732
United Kingdom,UKF1,,other,UKF1 - Derbyshire and Nottinghamshire,2019,RCI 2019 z-scores,0.48,0.025141017165839,-0.069411167,0.147779038
United Kingdom,UKF1,,other,UKF1 - Derbyshire and Nottinghamshire,2016,RCI 2016 z-scores,0.45,0.025141017165839,-0.069411167,0.147779038
United Kingdom,UKF1,,other,UKF1 - Derbyshire and Nottinghamshire,2013,RCI 2013 z-scores,0.52,0.025141017165839,-0.069411167,0.147779038
United Kingdom,UKF1,,other,UKF1 - Derbyshire and Nottinghamshire,2010,RCI 2010 z-scores,0.37,0.025141017165839,-0.069411167,0.147779038
United Kingdom,UKF2,,other,"UKF2 - Leicestershire, Rutland and Northamptonshire",2019,RCI 2019 z-scores,0.56,0.015898292947686,-0.046140281,0.154381662
United Kingdom,UKF2,,other,"UKF2 - Leicestershire, Rutland and Northamptonshire",2016,RCI 2016 z-scores,0.54,0.015898292947686,-0.046140281,0.154381662
United Kingdom,UKF2,,other,"UKF2 - Leicestershire, Rutland and Northamptonshire",2013,RCI 2013 z-scores,0.59,0.015898292947686,-0.046140281,0.154381662
