iso3c,year,NEER_EA19,RGDP_EA19,RHICP_EA19,RULC_EA19,RXPI_EA19,NEER_EU27,RGDP_EU27,RHICP_EU27,RULC_EU27,RXPI_EU27,NEER_IC37,RGDP_IC37,RHICP_IC37,RULC_IC37,RXPI_IC37,NEER_Gr42,RGDP_Gr42,RHICP_Gr42,loans,banking_leverage,current_account_avg3y,direct_investment_stocks,current_account,export_oecd_5ychange,lending_borrowing,direct_investment_flows,trade_balance_energy,REER_42tp_change1y,REER_42tp_change3y,REER_euro_change3y,export_shares_change5y,export_shares_change1y,export_shares_vol_change1y,finance_liabs_ch1y,finance_liabs_mio,debt_gov,house_prices_real_ch1y,house_prices_nom_ch3y,int_inv_pos,int_inv_pos_adj,poverty_risk_perc,poverty_risk_ch3y,povery_risk_post_transfer_perc,povery_risk_post_transfer_perc_ch3y,deprived_perc,deprived_perc_ch3y,low_work_perc,low_work_perc_ch3y,ulc_ch3y,ulc_ch1y,ulc_perf_eu_ch10y,activity_rate_perc,activity_rate_perc_ch3y,unemp_long_perc,unemp_long_perc_ch3y,unemp_youth_perc,unemp_youth_ch3y,neet_youth_perc,neet_youth_perc_ch3y,gdp_real_ch1y,cap_formation,tot_ch5y,construction,employment_ch1y,productitivy_labor,credit_priv_flow,debt_priv,debt_households,rd_exp,unemp_avg3y,unemp_rate,finance_debt_to_equity,debt_external,ulc_ch10y,debt_priv_perc,credit_flow_priv,EurozoneEntry,EUEntry,gini_post,gini_post_se,gini_pre,gini_pre_se,gini_abs_red,gini_abs_red_se,gini_rel_red,gini_red_red_se,gov_balance,gov_debt_gdp,MIP_status,SGP_compliance,SGP_edp,fdi_net_inflow_GDP,fdi_net_outflow_GDP,tax_rev_total_GDP,tax_rev_trade_TAX,tax_rev_inc_profits_TAX,trade_total_GDP,trade_exp_GDP,trade_imp_GDP,RD_expend_GDP,RD_scientists,wgi_accountability,wgi_regul_quality,wgi_rule_of_law,wgi_pol_stability,wgi_gov_effectvn,wgi_control_corrupt,empl_ind,empl_agr,empl_serv,empl_self,unemp_youth_neet,VA_industry_gdp,VA_manufct_gdp,current_account_GDP_WB,population,res_rents,gdp_real_lcu,gdp_real_lcu_growth,gdp_real_pc_lcu,gdp_real_pc_lcu_growth,gdp_real_usd,gdp_real_pc_usd,gdp_nom_lcu,gdp_nom_pc_lcu,gdp_nom_usd,gdp_nom_pc_usd,gdp_real_ppp,gdp_real_pc_ppp,gdp_nom_ppp,gdp_nom_pc_ppp,unemp_rate_wb,labor_force_total,cpi_wb,cpi_change_wb,interest_real,cap_form_gf_perc_gdp,cap_form_gf_real_lcu,cap_form_gf_real_usd,AIS_mean,AIS_mean_MIP,AIS_mean_SGP,AIS_mean_Integrated,AIS_mean_SGP_MIP,country_group_jee
GBR,2006,125.85210739843,121.174580341244,120.387908827699,123.650200746538,109.734573226175,125.444947485206,121.676090168309,120.655450570171,123.912739515628,109.991904414517,126.788147428319,123.558096068393,122.221224951743,124.106468124693,111.424420551279,126.187911216049,126.034416894559,123.572617876484,,,-1.7,53.2,-2.2,2.5,-2.3,7.8,-0.4,0.3,1.8,0.9,-8.1,0.2,3,10.2,13684054,41,5,34.8,-11.3,,23.7,,19,1,4.5,,12,,9.5,4.4,18.1,75.7,0.4,1.2,0.1,13.9,1.7,8.6,-0.4,2.5,17.6,1,3.7,1,1.5,14.7,167.7,,1.59,5,5.4,709.4,46.8,34.3,172.6,21.1,,,33.8,0.7,53.1,0.8,19.3,1.1,36.3,1.4,,,,,,7.50387652239409,5.24200690404896,25.6831712570758,0,38.3524129131697,56.2559537006339,27.1010757849732,29.1548779156607,1.58285,4176.31268,1.378774,1.839874,1.785749,0.6691801,1.670994,1.792327,22.0599994659424,1.35000002384186,76.5899963378906,13.2299995422363,8.55000019073486,20.2054615732482,10.2578236287589,-2.85594276256274,60846820,0.957143893131671,1739243271000,2.78832456587739,28583.9633196936,2.03555036234305,2482432536059.61,40798.0653066111,1.474923e+12,24239.9356285176,2713749770009.2,44599.6975685697,2643943868503.7,43452.4576387673,2114827507097.59,34756.5823012211,5.34999990463257,31044498,90.2811170704642,2.45566166439288,1.82058609413191,17.7302137128515,315740430000,438931158775.801,,,,,,
NOR,2006,99.6614249514135,92.2929560179186,97.9100609101674,86.8707722634606,96.7371683059294,99.1793008396062,92.6936162535294,98.1190608031576,86.928557462806,97.0318142902227,94.2349963303019,88.5834762929187,93.9156075745373,82.1919307191065,95.0379900902747,94.016079469162,89.8775105607696,94.7601394893252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,0.6,44.9,0.8,19.6,1,43.7,1.3,,,,,,3.43708452552289,5.35954684217959,28.9094475203683,0.158716201753428,32.8695303083997,72.3558498175126,44.6445612247706,27.7112885927419,1.45598,4831.9343,1.54218,1.22142,1.979785,1.253358,1.879103,2.133688,20.8199996948242,3.25,75.9300003051758,8.46000003814697,4.55999994277954,39.6638206538144,8.29894821002591,16.1794230026808,4660677,11.3508577596574,2.788376e+12,2.39979082117745,598277.031426979,1.57838256232566,418661275147.645,89828.4251724899,2.216317e+12,475535.421141607,345581369965.54,74148.3200757187,292909372667.078,62846.9582138128,252086869267.294,54088.0368382735,3.40000009536743,2466274,91.4306397611076,2.32934980757545,,20.9494851142684,6.38035e+11,90060391471.8148,,,,,,
CHE,2006,87.8418322552157,88.8104403849277,91.4126467426148,91.1942649930859,83.7112438628117,87.6018348157073,89.2215292244177,91.6986073684943,91.4143898546185,83.9295245753605,87.3721705619784,89.1887202800599,91.6986772308844,90.2364767637257,84.0657243246696,87.000849146866,90.9315218570706,92.6938762847466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,0.8,40.3,0.8,10.9,1.1,27,1.4,,,,,,12.4757783876865,19.8002538023467,9.42261847185593,1.07859193802665,19.230462066591,104.517837195761,56.4911701115894,48.0266670841716,,,1.518006,1.495726,1.817233,1.269325,2.078077,2.093455,22.6499996185303,3.80999994277954,73.5400009155273,15.9200000762939,7.17999982833862,26.2462092254625,19.494907679879,14.005045568242,7483934,0.0172151313671208,562383641000,3.9886341036744,75145.4570550729,3.33808803257065,545008792163.317,72823.837324503,540288991000,72193.179549686,430921192375.179,57579.5019538092,467930848537.697,62524.716083506,337472019482.957,45092.8641918752,4,4237497,96.723863632636,1.05950928324804,,24.2866954881189,132710906000,129909402426.788,,,,,,
TUR,2006,110.711140049309,87.4242980949185,85.8574520075485,85.9333323996095,89.9228280482303,109.871155724192,88.1941756993848,86.1988070859431,86.3696264220952,90.4731757618335,108.81850098657,87.4546958850616,85.4314087857969,84.770723571272,90.4021662744475,107.767404184888,90.0615104897271,87.0917165710952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,1.4,44.3,1.6,2.8,2.1,6.3,2.6,,,,,,3.62338334309497,0.165866049493176,,,,48.7628710673919,22.3948339393585,26.3680371280334,0.55749,620.49825,-0.0640953,0.2891251,0.0482519,-0.5896572,0.1200856,0.0273459,26.7700004577637,24.0599994659424,49.1699981689453,41.0999984741211,38.5499992370605,26.0338457337876,17.0593739957931,-5.59367096131694,68756810,0.339577401582323,998465278248.647,6.9479880856863,14521.6928802928,5.62065624610521,710950345122.301,10340.0716979496,795757108825.036,11573.5024476126,557076027808.823,8102.1214888943,1325461495613.98,19277.5304091911,944033640663.061,13730.038386933,8.72000026702881,22241101,72.1730194319881,9.59724212288445,,28.4708548097237,274379341551.63,192485736460.794,,,,,,
RUS,2006,118.249343218774,80.2800043147487,85.7829428877694,98.9021913281899,89.5897716564572,117.522381657428,80.8065225224941,86.1146006919064,99.0920192687732,90.0060421700054,117.553240478767,81.86973835306,87.3188396676849,99.6365035782057,91.2446922135915,118.094769013382,83.7008672370098,88.4027614170631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,0.9,47.7,1.1,10.8,1.4,22.6,1.8,,,,,,3.79771796044009,3.02982368146351,16.5682157585873,29.175732429287,6.6272833071902,54.7334018670627,33.7304754438509,21.0029264232118,1.07294,3238.12034,-0.9205537,-0.4042563,-0.9533557,-0.9077932,-0.4380455,-0.9108945,28.9099998474121,9.88000011444092,61.2099990844727,8.52000045776367,,31.780260587244,15.2912276564068,9.32545931833775,143049637,18.9469967748694,71271164955000,8.200068255056,498226.814479477,8.55494495711311,1386608432989.65,9693.19784424864,26917201375100,188166.862493332,989930542278.695,6920.18912483291,3112397494085.71,21824.2119787483,2133189651012.88,14912.2339332667,7.05999994277954,74432744,67.3903013768283,9.66865454789265,-4.07869183877499,18.5034095134695,14766374709900,271831032771.454,,,,,,
USA,2006,105.571710585144,104.653183374344,104.645777987824,111.084399296905,102.661815999897,105.260182833257,105.00821150896,104.839397684593,111.269021751933,102.875534922862,106.650411411881,107.72788096719,106.732648659559,112.673747859695,104.949936307657,105.584779151145,110.754510460477,108.042568762841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,0.5,50.2,0.5,11.7,0.7,23.3,0.9,,,,,,2.16048784186236,2.05435383953247,11.3112743686473,1.03633478207398,55.7457787327575,26.9001486081178,10.6598220961005,16.2403265120172,2.55764,3806.33035,1.101622,1.64107,1.605403,0.4939433,1.58617,1.353316,22.3500003814697,1.38999998569489,76.2600021362305,7.40000009536743,15.8400001525879,21.5938538450445,12.9941172299702,-5.91143663420311,298379912,1.11590446687962,16061693624000,2.85497229827358,53829.6747805194,1.86795552049439,14741688498216,49405.7672964793,13814611414000,46298.7314440927,13814611414000,46298.7314440927,16533659859377.3,55411.4375480389,13814611414000,46298.7314440927,4.61999988555908,153926385,92.4497050827274,3.22594410070407,4.78644766222703,23.0397939154078,3465393626000,3235814274022.58,,,,,,
CAN,2006,95.8767108015854,93.5174050563405,96.0976949029632,94.675495587885,96.7132236302878,95.642783966057,93.8710928442217,96.284239812422,94.8895699125757,96.9008908884199,91.8669770717675,90.9104543809613,93.1148080192584,87.6775130691366,95.0822149085342,91.8814284995888,91.9743141971729,93.7351671181987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.4,46.1,0.6,15.1,0.7,32.8,0.9,,,,,,4.88836553059232,3.82786216676686,13.3872847399858,1.26429385395734,54.4530679885973,68.2513217000054,35.5060658474327,32.7452558525727,1.94872,4323.08007,1.415595,1.55885,1.814535,1.035533,1.895545,1.962554,22.1100006103516,2.10999989509583,75.7799987792969,15.2700004577637,12.3699998855591,29.2533810657637,12.9415690986572,1.36764703691342,32571174,3.85563462623567,1656740242000,4.16581762720676,50865.2295431537,3.11869306935945,1493648784987.76,45857.9965520358,1.492207e+12,45813.7308774931,1315415197461.21,40385.869955477,1410742840073.34,43312.6186999995,1237547044314.96,37995.1623578246,6.32000017166138,17912331,93.689181453921,2.00202539534156,4.66743019465166,22.9521775464128,424271264000,365936696845.181,,,,,,
MEX,2006,122.285485917822,105.388646055972,109.123557418821,108.26564257185,101.707992735928,121.99505496079,105.779957163642,109.317837366906,108.521860831172,101.899365405433,117.614134555058,102.632824914842,105.876097942727,100.357826473592,99.9822066716346,117.945094003684,104.036376374696,106.795894351735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,0.6,48.1,0.6,1.7,0.8,3.5,1,,,,,,2.26987664221558,0.684420278567212,,,,56.0927246318034,27.3251618939288,28.7675627378746,0.36922,337.15088,0.1504744,0.3782291,-0.4314989,-0.6380327,0.0914132,-0.2611699,26.1900005340576,14.25,59.560001373291,34.7299995422363,21.2999992370605,34.1952791030793,16.6599614768607,-0.364106152574678,107560153,6.14404687407961,14511307247000,4.49507789421408,134913.41209788,2.98443834192925,1026912659604.72,9547.33357068323,10630939426000,98837.154182925,975387131716.089,9068.29438701235,1970445846167.37,18319.4779033772,1485209697967.45,13808.177624733,3.5699999332428,45215866,83.4246493200917,3.62946762439129,1.05519369988602,21.5433381023575,3032816476000,218910336284.981,,,,,,
BRA,2006,85.3183532240448,66.8495475654546,75.7179390274457,63.031298418709,60.510264002896,85.1073321492031,67.1343066161766,75.900071574793,63.192500777285,60.6494415008098,84.7890477086114,67.1874372428226,75.8517212124055,61.7424775857935,60.7756968172142,84.1248160176132,69.1385674682467,76.9389939020913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2,0.4,59.5,0.5,9.3,0.6,15.6,0.8,,,,,,1.74949333731882,2.59997482171271,,,,26.0416998822356,14.3743163008972,11.6673835813384,0.98807,543.2361,0.5000757,-0.0324615,-0.3664047,-0.2946232,-0.3203326,-0.1090416,21.9300003051758,15.6199998855591,62.4500007629395,35.7400016784668,19.2800006866455,23.5440216715158,14.108945871671,1.22977435703404,188167356,3.89147924192959,3245930273200,3.96198872184988,17250.2305511483,2.8347540947357,1845117253979.08,9805.72450610977,2409449922000,12804.8242437971,1107640289615.23,5886.46358837728,2430730265271.93,12917.9168849667,2190727894812.9,11642.4439466158,8.64000034332275,90815967,82.8714308457339,4.18356812896902,41.2403264794731,17.2102995672885,550344101000,312837710891.314,,,,,,
AUS,2006,86.5883702025539,77.5534383183716,82.9101151985578,81.5857313001152,72.609233574259,86.4019144088423,77.8774270917183,83.1287621407016,81.7992141918819,72.7741710668791,92.3717444228403,80.8492448046165,86.9199568575566,82.8918494570236,73.8761495321524,90.2578556251826,83.4165700200861,87.6194644175777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,0.6,48.2,0.9,16.1,1.1,33.4,1.4,,,,,,4.0950242402329,3.22798695011286,24.5893841012414,1.85435129222441,65.231562163966,41.6042270907138,19.8939212990376,21.7103057916763,2.18552,4248.25649,1.382795,1.623903,1.77004,0.9351878,1.711956,1.960568,21.2800006866455,3.41000008583069,75.3099975585938,18.9599990844727,,25.6067159760344,9.88679586122457,-6.07443702924561,20697900,5.3159772424122,1.377675e+12,2.79453702446311,66561.10040149,1.28921406067863,1023371077536.56,49443.2322862009,9.9643e+11,48141.5989061692,746054207846.661,36044.9228108485,885071297124.329,42761.4056075413,709707471718.325,34288.8636875396,4.78000020980835,10803049,89.4120707596254,3.55528773727028,2.39802990719258,27.8771213231235,3.44942e+11,264456836549.968,,,,,,
NZL,2006,94.9254290821355,89.188207779317,91.4290759463113,90.5853454286656,87.6706168764647,94.7211251148065,89.5560118292933,91.6598175117357,90.8274692726731,87.8631411691864,99.6941525523994,95.341112654357,96.5054063161562,93.8602900703123,94.3468270315313,98.2788881802893,97.0461555983837,96.9695791263257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1,1.2,46.3,2.2,14.2,2.5,30.7,3.3,,,,,,2.60969073234724,-0.358266477485589,31.9658129590034,1.69831736423654,58.1724662453543,59.5658640885005,29.5900343962071,29.9758296922934,,,1.499365,1.695402,1.808222,1.25541,1.587881,2.333123,22.6700000762939,6.96999979019165,70.3600006103516,17.6800003051758,10.7299995422363,22.980965882681,13.3018034768058,-7.06074002879235,4184600,1.23158484062936,213320760000,2.84649712139071,50977.5749175548,1.60042404294725,141736911815.43,33871.0777172083,1.72112e+11,41129.8570950628,111608845081.383,26671.3294177179,158339861848.363,37838.7090398994,116173520493.983,27762.1565965643,3.85999989509583,2230155,89.942057428887,3.36540196171992,5.34012877144682,23.8983917449103,45705499000,30987442239.8562,,,,,,
JPN,2006,79.6136343174644,87.7137778681442,85.8025585811255,90.6046978042294,96.3748459316039,79.4312072423526,88.0705519641713,86.0287823135476,90.8201162177134,96.5795613647602,77.5498255579707,87.6444731705374,85.0386636561666,88.0372904946513,98.0255061464039,77.9400185992448,92.0546498977708,87.5872188667281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,0.9,43.8,1.4,13.2,1.7,30.1,2.2,,,,,,-0.0529075089618115,1.28361224556934,,,,30.3317816192197,15.8729022962927,14.458879322927,3.27844,5333.04329,0.9541233,1.260638,1.363448,1.138634,1.589435,1.329219,27.7399997711182,4.3899998664856,67.879997253418,14.2600002288818,,29.9825937495789,21.6138902295913,3.85558995816805,127854000,0.018418384491953,510398068662000,1.42000655604306,3992038.33014219,1.35575341941035,5752853952776.5,44995.4944919713,5.268797e+14,4120948.11269104,4530377224970.4,35433.988963743,4858212061319.38,37998.1233384906,4230713952095.25,33090.1962558485,4.09999990463257,66797642,100.656133989467,0.249355116079096,2.57092208585932,24.7176347845628,130336994239000,1450448052057.27,,,,,,
CHN,2006,89.6164410752873,77.086066333218,84.3632493520888,78.7641866938747,92.5654826072141,89.3825410521527,77.4718263969465,84.6098618907716,78.9847756776485,92.8134251056913,91.3519413792209,78.6377610675093,85.9774967672444,78.1586663444208,93.7489104848535,88.3485824583832,77.7155582836959,84.8197312213101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,1.1,43,1.4,0.5,1.8,1.2,2.3,,,,,,4.50857901572192,0.869587666522311,9.05725398274024,5.03133992297594,24.5707604169383,64.4788839037687,36.0350255522637,28.4438583515049,1.36854,914.33689,-1.74897,-0.2011652,-0.6394754,-0.5397638,0.0704749,-0.5145814,25.2000007629395,42.5999984741211,32.2000007629395,55.6699981689453,,47.5573975651593,32.4523280566387,8.42412573805547,1311020000,5.50467837732991,31030830224979.5,12.7209556651723,23669.2271856871,12.0933046939013,4015244502560.5,3062.68745141989,21943847481670,16737.9959738753,2752131773355.16,2099.22943460447,7839613419832.07,5979.78171182139,7651864506957.19,5836.57343668074,4.40000009536743,768097193,87.9362296125359,1.64943099455862,2.11057772634847,38.7254881039361,,,,,,,,
HKG,2006,105.573940034862,106.836380760685,103.207013288126,115.045632878652,108.842215243426,105.342248152503,107.281833494862,103.481786945395,115.34735974191,109.085942198959,109.842451942768,110.44021400719,106.639035415654,115.570698401011,111.443618167345,110.334051456577,120.655564630246,111.654937115059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,2.1,46,3,5.5,3.7,12,4.8,,,,,,23.2007132859484,24.5832290140355,,,,359.208661184248,185.185163012497,174.023498171751,0.79468,2694.02889,0.5081102,1.935577,1.55219,1.19053,1.914575,1.866716,14.7299995422363,0.239999994635582,85.0299987792969,12.210000038147,,7.99587055850563,2.63976942177841,12.6876656290891,6857100,0.000665684754464074,1.985336e+12,7.03266181030877,289529.976229018,6.3474255072838,201915881901.268,29446.2501496651,1.503351e+12,219240.057750361,193536265094.364,28224.2150609389,318605229083.584,46463.5529718954,285920827256.275,41697.0479147563,4.76999998092651,3598123,91.3211775491494,2.01411015020481,8.49696740745205,22.4267652730467,4.60546e+11,45793347218.7493,,,,,,
KOR,2006,127.921731204156,120.552296924229,120.743944152942,136.536704511931,103.489386903232,127.570844125256,121.105066505125,121.087855755471,136.896709603647,103.746713586224,131.593706357367,124.001050152321,124.113064003575,136.802133621009,105.489173609309,132.537321577314,132.955921370343,129.29902535893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.6,33.4,0.7,2.4,0.9,7.2,1.1,,,,,,0.869896781374133,1.19283120903758,13.7275352115127,3.32796012503627,29.2921534013767,70.6518735304194,35.6264186161218,35.0254549142976,2.83066,4091.41112,0.6905551,0.7479267,0.8714592,0.4234944,1.045397,0.3483674,26.1499996185303,7.65000009536743,66.1999969482422,32.689998626709,,33.5172729953167,25.3053719589718,0.198895401349342,48438292,0.0197338055921421,1.2159395e+15,5.26432659466724,25102856.640775,4.71292765493601,975114721518.432,20131.0715398147,1.0056015e+15,20760465.7075852,1053216909887.56,21743.4774514254,1452689661910.11,29990.5220008606,1301782511590.11,26875.0704832885,3.5,24542632,88.0845494524604,2.24184710439148,6.22458862113753,30.4934310459959,3.838956e+14,311905061356.025,,,,,,
BEL,2007,100.097983905011,99.2156961775751,98.1707828018632,100.57225854613,99.219053497949,99.6497294677957,99.3055238014196,98.2434418820218,100.327467714454,99.3270124903411,99.5827210537928,99.6902067779635,98.6298901618043,99.5075725680052,100.37107903331,99.3855757005961,100.906477130815,99.4549604401972,,,2,154.6,2,2.36,1.6,19.8,-3.6,0.7,0.2,0.4,-6.74,2.35,-2.2,14.7,2298754.4,87,4.8,33.3,33.6,,21.6,0,15.2,0.9,5.7,1,13.8,-0.9,5.2,1.8,1.4,67.1,1.2,3.8,-0.3,18.8,-2.4,11.2,-4.2,3.4,23.2,-2.5,6.3,1.7,1.8,17,134.5,,1.84,8.1,7.5,194.5,-45.3,15.1,169.5,20.9,1999,1993,26.5,0.8,48.1,1,21.6,1.3,44.9,1.6,0.1,87.3,,,,20.528738142323,17.7447855596966,24.7885375338784,0,36.5602029570355,152.468446875303,78.3018047028263,74.1666421724765,1.84413,3395.01749,1.360771,1.419906,1.330672,0.7574292,1.60886,1.355735,24.4300003051758,1.86000001430511,73.7200012207031,14.8299999237061,11.1599998474121,22.2819524770029,15.0603182770214,1.49759378174027,10625700,0.0190973511858148,385855700000,3.67688113594973,36313.438173485,2.91833834881372,475079129959.516,44710.3842532272,343618900000,32338.4718183273,470324254037.777,44262.8960009954,516296967040.708,48589.4545338856,390457830941.967,36746.5513746828,7.46000003814697,4722508,93.7028995908993,1.8230563002681,,23.2930144412895,88886400000,111807679272.403,,,,,,Core
DEU,2007,100.22841235699,100.324398936328,101.537372523651,99.8299657827772,101.679692842988,99.3635148477551,100.486030439537,101.554025758946,99.4271062500681,101.769863736796,100.638532267436,102.220887375407,103.060025330077,99.6851592256547,103.780842789645,99.8396727896715,103.665034028557,103.911227579001,,,5.7,33.7,6.7,12.06,6.7,1.5,-2.4,1.3,-1.5,-0.7,2.1,3.93,1.4,8.2,13005662,63.7,-3.7,-1.4,18.7,,20.6,,15.2,4.2,4.8,,11.5,,-2.9,-0.6,-17.5,75.6,3,4.9,-0.6,11.8,-1.9,8.9,-1.2,3.3,20.1,-1.9,5.1,1.7,1.5,2.1,110.9,,2.45,9.9,8.5,515.8,3.8,-0.1,117.1,3.6,1999,1993,28.7,0.7,51.5,0.8,22.8,1.1,44.3,1.4,0.3,64.2,,,,1.48622562106473,4.11119835644077,11.3340401272229,0,16.7360826373753,79.8744173951311,43.3227580964574,36.5516592986738,2.44709,3578.50351,1.336478,1.615169,1.772996,0.9960085,1.637844,1.73584,29.8999996185303,2.25999999046326,67.8499984741211,11.9899997711182,9.30000019073486,27.2365025704627,20.8541537476746,6.89159329323011,82266372,0.1713673735393,2805874100000,2.97645513131597,34107.1817291274,3.11424588261349,3424050776251.82,41621.5118402428,2.49955e+12,30383.6177435903,3421229126745.14,41587.2128984264,3869087329212.45,47031.2137894261,2981617997900.56,36243.4604251244,8.65999984741211,41884470,96.0746736424467,2.29834179696226,,20.0565301754316,563245730000,685483513220.462,,,,,,Core
EST,2007,100.050229105134,95.5809682771441,93.9551013240428,95.7839382363427,94.531085451859,99.1557390438821,95.5681195814093,93.665406446076,95.0816635587699,94.6123640160279,99.2932759031075,96.3743212504902,94.2605341914941,95.1653400158006,95.5278134168133,97.685731739247,98.3026066561285,95.5836800041961,,,-12.9,75,-15,68.96,-13.8,13.5,-3.6,4.5,6.5,8.5,53.94,13.35,4.7,27.9,32164.4,3.7,12.2,139.4,-71.3,,22,-4.3,19.4,-0.8,5.6,-3.8,6.2,-3.5,31.8,16.8,54.2,73.2,2.7,2.3,-2.9,10.1,-13.8,8.9,-3.6,7.7,36.6,9,6.1,0.2,7.5,12.3,123,,1.07,6.2,4.6,397.5,48.5,80.9,152.4,32.1,,2004,32.4,0.8,47.1,1,14.7,1.3,31.2,1.6,2.7,3.8,,,,13.5133309245829,10.6365658678036,20.2261844093782,0,21.002106002106,134.008771282043,62.6084633438063,71.4003079382365,1.06884,2744.93118,1.073011,1.359947,1.173005,0.6338796,1.037318,1.003259,35.1300010681152,4.78000020980835,60.0999984741211,9.14999961853027,9.39000034332275,26.8866644229988,13.8721973995202,-14.8051184257775,1340680,0.788229375830292,21157675000,7.57358007607853,15781.3012799475,8.06543946524401,23614406696.2817,17613.7532418487,16398743000,12231.6607989975,22445583082.398,16741.9392266596,41710851614.6844,31111.7131714386,29715835042.7288,22164.748517714,4.59000015258789,692000,88.0643932177558,6.60132603055634,,36.3981617371527,6519323000,7772426783.31784,,,,,,Catchup
IRL,2007,100.110635045544,112.798901870068,105.621879132518,113.669752455057,100.361923864846,99.5968651457996,112.820020923705,105.616950156134,113.303228843992,100.437823472397,98.8703299870683,112.216099059113,105.164070555141,109.913122327978,101.743792206869,98.7521506649726,113.166971347842,105.710325271221,,,-5.1,192.1,-6.5,-3.38,-6.4,22.9,-2.4,3.1,3,1.4,-11.97,3.31,1,9.6,3154780,23.9,4.8,35.4,-31.4,,23.1,-1.7,17.2,-3.7,4.5,-0.3,14.3,1.4,13.1,4.9,24.1,72.6,3.1,1.4,-0.2,9.1,0.4,10.8,-1.1,5.2,28.7,-5.2,11.1,4.4,0.8,24.9,198.1,,1.23,4.5,4.7,190.1,-203.9,40.7,200.9,25.7,1999,1993,30.8,1,52.9,1.1,22.1,1.5,41.8,1.9,0.3,23.9,,,,22.2048059364474,20.7188402385788,25.9197210471175,0,38.7389531506019,153.29367749115,80.7824182394778,72.5112592516724,1.23325,2935.43441,1.397142,1.849392,1.745495,1.214467,1.560755,1.748592,25.7700004577637,5.44000005722046,68.7900009155273,16.2600002288818,10.0600004196167,28.4574208455613,17.9489696884438,-5.13065205571465,4398942,0.288215360707706,205592134000,5.32426755875225,46736.7230574988,2.3229771887594,240657630563.929,54708.0708415634,197202049000,44829.4269394777,269917942786.751,61359.7412256744,260938520090.008,59318.4725077094,205642437192.113,46748.1583508292,4.98000001907349,2327581,101.53953205184,4.89711564381346,,28.6877719003822,50296742000,62437597308.4485,,,,,,Finance
GRC,2007,100.112300480949,97.1930219902683,95.2335545464991,96.4907285650723,96.7692012706755,98.8341170612744,97.4992919270607,95.4324373236632,96.9437193176669,97.3265779047639,98.5721280737189,98.2552959910788,96.1226211501944,96.6996117076642,98.5487134710406,97.9578485320782,99.8471560798034,97.2260482820418,,,-11.8,16.1,-15.2,19.97,-13.3,0.7,-2.9,0.7,-0.4,3.3,9.31,6.94,2.7,22.2,526269.2,103.1,2.1,33,-93.7,,28.3,-2.6,20.3,0.4,11.5,-2.6,8.1,0.6,11,2.6,26.5,66.5,0.3,4.2,-1.4,22.7,-3.8,11.3,-5.3,3.3,26,1.1,10.8,1.3,1.9,16.2,101.5,,0.58,9.1,8.4,308.2,66.1,44.5,101.8,15.8,2001,1993,32.6,0.8,49.6,1,17,1.3,34.3,1.6,-6.7,103.1,,,,0.614485751685881,1.6516773913959,20.2428425141791,0.00772447887355028,18.9536641617285,57.5243740192966,22.5202697339856,35.004104285311,0.57655,1889.68736,0.9838739,0.8947076,0.8723755,0.5241894,0.5579451,0.2673829,22.4400005340576,11.3299999237061,66.2300033569336,35.3400001525879,11.3299999237061,17.9983580452168,8.46389112273013,-13.996715210264,11048473,0.322968525039128,240523347000,3.27374681647711,21769.8271064246,3.01098396257342,332060633365.953,30054.889337735,232694593000,21061.2446624977,318497937311.799,28827.3263926878,419750409147.116,37991.7124427164,323550929517.93,29284.6739561141,8.39999961853027,5027123,90.5951156327479,2.89500147489579,,26.0118506492327,59474319000,81610575460.7277,,,,,,Periphery
